ed,cuomo,molinaro,votes18,voters18,pct_dem_rvs18,pct_rep_rvs18
79059,309,22,337,928.0,80.0,4.8
79060,183,7,194,592.0,79.4,4.1
79061,369,5,385,1055.0,79.2,3.9
79062,352,12,375,1095.0,78.8,3.7
79063,290,8,301,915.0,79.8,3.1
79064,240,4,250,1022.0,84.1,3.3
79065,258,6,270,821.0,81.5,5.0
79066,286,7,293,828.0,82.5,2.8
79067,170,8,181,480.0,79.6,5.0
79068,499,16,526,853.0,86.8,2.3
79069,521,22,556,897.0,89.1,2.0
79070,224,9,234,621.0,86.6,3.2
79071,158,3,163,561.0,83.1,3.0
79072,383,12,405,970.0,79.5,2.0
79073,271,17,297,682.0,77.0,4.8
79074,53,0,54,165.0,78.2,4.8
79075,341,15,371,1052.0,77.9,3.2
79076,316,11,337,871.0,80.3,3.9
79077,136,5,142,266.0,80.1,1.9
79078,125,4,130,464.0,77.6,3.2
79079,151,4,159,587.0,80.1,3.7
79082,136,0,139,449.0,81.7,2.7
79083,350,15,370,896.0,81.5,1.8
79084,348,14,371,890.0,82.1,4.6
79085,237,4,244,574.0,85.2,4.0
79086,339,10,359,997.0,80.8,3.3
79087,166,3,174,559.0,78.7,2.1
79088,38,1,39,107.0,74.8,5.6
79089,364,8,379,841.0,82.0,3.0
79090,491,12,519,898.0,88.8,1.4
80001,174,40,229,597.0,69.7,12.4
80002,202,23,251,471.0,67.9,8.7
80003,192,225,441,819.0,42.0,33.0
80004,92,65,161,372.0,45.2,28.0
80005,69,39,114,279.0,48.7,22.9
80006,148,75,233,566.0,55.8,19.4
80007,177,63,245,547.0,57.6,17.4
80008,174,43,225,518.0,64.7,11.4
80009,147,15,170,462.0,72.9,8.4
80010,203,37,248,802.0,67.3,9.7
80011,86,20,110,318.0,61.9,6.6
80012,87,10,100,424.0,73.8,5.2
80013,206,24,236,747.0,71.2,7.4
80014,291,13,312,827.0,79.0,3.9
80015,185,22,219,483.0,72.3,7.9
80016,373,46,435,761.0,79.2,5.9
80017,331,14,352,886.0,78.7,4.1
80018,160,78,251,599.0,57.3,21.9
80019,125,70,201,457.0,53.0,21.9
80020,256,56,322,778.0,67.4,9.1
80021,386,34,430,965.0,74.3,4.7
80022,407,41,459,981.0,76.4,6.4
80023,307,48,373,861.0,76.3,7.4
80024,365,27,421,958.0,75.7,7.2
80025,400,30,448,944.0,71.6,5.7
80026,293,40,342,688.0,74.3,5.5
80027,174,66,247,482.0,67.4,11.2
80028,226,62,297,706.0,61.5,14.6
80029,67,41,115,327.0,52.3,22.9
80030,210,148,381,849.0,52.4,20.3
80031,321,134,470,975.0,59.0,19.5
80032,142,82,229,586.0,53.9,21.8
80033,126,84,218,501.0,55.5,18.2
80034,188,77,276,641.0,61.9,16.7
80035,165,87,263,545.0,59.3,17.4
80036,282,65,368,862.0,64.7,14.3
80037,130,65,205,468.0,57.1,17.5
80038,213,41,263,623.0,66.0,9.8
80039,285,76,374,892.0,63.7,13.3
80040,182,15,205,468.0,84.2,4.5
80041,398,24,436,1095.0,79.0,4.4
80042,255,12,270,699.0,77.5,5.7
80043,228,44,279,725.0,71.6,8.7
80044,211,41,258,645.0,70.1,10.7
80045,307,58,384,866.0,72.6,9.7
80046,144,6,154,362.0,78.7,5.5
80047,259,28,293,601.0,75.2,5.2
80048,419,24,453,1005.0,77.5,3.3
80049,39,7,51,175.0,79.4,8.0
80050,223,15,246,658.0,75.8,7.0
80051,199,44,248,607.0,68.9,9.1
80052,346,22,380,904.0,76.1,5.4
80053,222,16,248,684.0,76.8,3.5
80054,97,13,116,280.0,75.0,6.4
80055,398,16,426,1014.0,78.4,4.3
80056,462,12,483,815.0,86.4,2.2
80057,181,8,199,459.0,74.5,4.1
80058,370,41,425,1011.0,75.4,5.5
80059,84,7,91,172.0,80.2,5.2
80060,375,15,399,1028.0,79.2,4.7
80061,81,1,82,181.0,82.9,2.8
80062,275,18,300,708.0,79.9,5.1
80063,449,21,482,1086.0,79.7,3.9
80064,303,8,322,673.0,78.8,3.3
80065,503,5,519,861.0,85.2,1.9
80066,215,58,282,676.0,70.7,14.3
80067,293,53,352,686.0,67.8,10.2
80068,256,46,316,652.0,66.3,11.7
80069,119,16,136,276.0,75.0,8.3
80070,326,37,375,795.0,75.8,7.2
80071,277,30,314,610.0,77.9,4.9
80073,224,18,247,381.0,74.3,6.3
80074,350,8,364,893.0,83.5,2.0
80075,5,0,5,24.0,87.5,8.3
80076,182,32,222,494.0,75.5,6.5
80077,288,20,316,801.0,76.4,3.7
80078,393,23,432,1054.0,77.8,4.7
80079,322,18,353,949.0,73.1,6.7
80080,352,41,412,1107.0,74.4,5.0
80081,270,14,289,933.0,76.1,5.0
80082,198,26,233,456.0,72.6,3.9
80083,361,29,411,1050.0,73.9,5.5
80084,331,25,372,861.0,74.4,5.0
80085,310,8,332,836.0,77.9,4.9
80086,266,20,296,790.0,75.3,4.8
80087,169,10,186,451.0,76.3,4.2
80093,253,25,288,585.0,80.5,3.9
80094,347,31,397,1024.0,73.4,5.1
80095,336,26,372,911.0,73.0,6.3
81001,322,10,339,779.0,83.4,4.2
81002,287,29,330,960.0,72.6,6.4
81003,248,22,281,752.0,78.5,4.5
81004,263,21,290,733.0,78.4,5.0
81005,358,16,384,963.0,82.0,3.4
81006,428,35,481,1100.0,77.7,5.0
81007,324,35,370,1087.0,71.3,6.7
81008,149,7,165,535.0,78.3,4.3
81009,202,7,215,722.0,82.8,4.2
81010,121,4,133,286.0,68.9,7.0
81011,80,5,86,189.0,79.4,3.2
81012,459,38,529,1005.0,75.0,6.2
81013,230,27,270,673.0,77.4,6.5
81014,301,38,360,586.0,77.6,5.3
81015,380,61,468,887.0,73.4,7.6
81017,413,17,443,1045.0,77.2,3.7
81018,277,9,293,716.0,77.2,4.1
81019,368,20,395,1022.0,77.0,4.2
81020,423,25,464,1021.0,78.6,5.8
81021,414,17,442,1041.0,77.8,3.8
81022,318,6,333,815.0,80.9,3.9
81023,481,40,533,1080.0,79.9,5.0
81024,312,15,332,678.0,77.9,4.9
81025,147,92,258,496.0,54.4,20.0
81026,147,54,217,452.0,56.0,13.3
81027,140,110,263,537.0,50.5,19.6
81028,167,117,311,546.0,52.6,19.8
81029,117,95,226,444.0,52.9,23.0
81030,144,141,307,654.0,50.3,21.7
81031,120,124,256,494.0,52.2,20.6
81032,136,104,258,517.0,55.1,19.0
81033,352,45,428,748.0,76.1,7.0
81034,393,74,488,789.0,74.9,5.4
81035,426,63,527,1010.0,74.4,7.2
81036,269,40,326,752.0,75.0,4.4
81037,331,50,405,1070.0,73.4,7.4
81038,448,13,483,1145.0,79.7,3.9
81039,199,32,239,596.0,74.2,5.9
81040,429,34,482,1062.0,77.7,4.4
81041,429,67,531,1125.0,67.8,8.4
81042,117,26,158,295.0,69.2,10.8
81043,257,50,325,567.0,70.2,8.6
81044,168,47,236,540.0,65.4,8.9
81045,90,5,103,240.0,73.8,6.2
81046,153,13,170,444.0,75.7,5.4
81047,94,27,124,292.0,65.4,13.7
81048,319,36,391,668.0,68.6,7.3
81049,252,68,338,534.0,70.8,8.8
81050,323,37,384,669.0,71.0,7.9
81051,267,44,336,555.0,71.5,10.5
81052,130,26,167,319.0,62.7,13.5
81053,100,38,143,291.0,57.4,17.5
81054,416,61,513,1009.0,69.1,8.5
81055,346,67,434,915.0,67.8,11.0
81056,310,90,425,901.0,66.9,11.0
81057,184,57,259,519.0,65.7,12.7
81058,243,37,291,676.0,68.0,9.6
81059,190,72,295,559.0,60.8,18.2
81060,242,85,346,750.0,61.3,13.5
81061,165,51,224,420.0,68.6,13.8
81062,351,49,422,661.0,71.3,8.9
81063,256,93,364,645.0,64.7,14.7
81064,578,76,688,1089.0,71.3,10.0
81065,311,82,421,823.0,66.7,13.4
81066,169,53,228,410.0,59.8,15.4
81067,234,36,289,553.0,66.0,15.9
81068,369,64,460,760.0,65.7,13.2
81069,429,112,568,905.0,69.1,8.6
81070,133,24,160,246.0,63.8,11.0
81071,325,48,392,690.0,68.0,9.4
81072,461,93,587,956.0,69.4,12.0
81073,483,103,625,963.0,68.4,10.2
81074,348,73,450,802.0,71.4,9.6
81075,412,63,514,840.0,65.6,8.8
81076,339,58,424,638.0,70.2,11.4
81077,338,60,422,730.0,70.1,8.1
81078,504,83,630,1049.0,70.4,8.3
81079,431,105,561,831.0,68.2,13.1
81080,439,54,528,814.0,74.9,8.1
81081,348,37,411,618.0,75.7,6.6
81082,313,54,394,631.0,75.6,9.0
81083,307,47,379,595.0,73.1,10.8
81084,513,76,625,970.0,70.8,9.6
81085,197,48,259,421.0,67.7,11.6
81086,340,85,449,700.0,71.3,9.7
81087,303,50,379,622.0,64.1,11.4
81088,273,104,404,568.0,63.0,16.0
81089,313,40,376,524.0,74.0,8.0
81090,319,54,402,564.0,69.5,9.2
81091,257,24,289,493.0,74.4,6.7
81092,214,11,233,582.0,80.2,2.9
81093,350,13,372,865.0,77.5,4.0
81094,240,25,283,757.0,76.5,7.3
81095,140,24,173,441.0,69.6,6.3
81096,241,20,269,621.0,76.2,6.0
81097,344,13,369,705.0,78.2,3.5
81098,335,17,367,835.0,75.3,4.7
81099,375,37,429,1110.0,74.1,5.5
81100,260,11,279,704.0,80.4,3.7
81104,0,0,0,1.0,0.0,0.0
81107,107,0,108,254.0,78.0,1.6
82001,166,283,464,847.0,42.9,30.6
82002,214,174,399,885.0,49.8,24.6
82003,98,169,276,539.0,42.5,29.3
82004,181,183,378,718.0,47.4,27.7
82005,282,194,492,1023.0,55.0,20.5
82006,227,125,361,833.0,56.9,21.6
82007,229,136,372,817.0,58.0,16.9
82008,399,83,487,1003.0,68.3,9.7
82009,292,118,423,910.0,63.5,15.2
82010,375,117,511,910.0,66.6,13.3
82011,290,82,383,934.0,65.6,11.6
82012,217,9,234,717.0,81.5,3.3
82013,293,9,309,866.0,80.1,3.0
82014,119,7,130,374.0,81.8,4.3
82015,371,13,390,903.0,81.9,4.9
82016,289,94,399,946.0,62.8,13.6
82017,247,113,372,916.0,59.7,18.7
82018,180,46,233,617.0,69.9,8.3
82019,158,86,247,552.0,59.4,18.5
82020,157,141,312,664.0,49.8,22.9
82021,188,54,250,555.0,64.3,14.1
82022,280,92,386,859.0,66.0,13.0
82023,239,20,271,839.0,71.9,6.6
82024,322,78,415,1000.0,66.8,13.5
82025,288,90,398,923.0,61.9,14.8
82027,208,17,235,734.0,72.2,6.5
82028,340,22,378,1049.0,72.6,6.6
82029,89,15,110,272.0,75.7,6.6
82030,319,39,374,957.0,71.0,6.7
82031,377,24,413,949.0,70.9,5.8
82032,256,98,371,988.0,64.2,16.4
82033,241,110,369,913.0,52.4,20.6
82034,176,77,264,638.0,55.8,18.2
82035,311,117,446,1012.0,58.6,17.1
82036,318,143,477,946.0,60.0,16.4
82037,301,67,386,763.0,66.8,13.2
82038,395,63,481,986.0,67.0,11.6
82039,277,84,369,856.0,60.7,15.8
82040,166,138,314,757.0,51.4,20.2
82041,212,174,395,868.0,48.8,22.0
82042,119,93,217,511.0,50.3,21.7
82043,151,156,321,803.0,49.2,24.3
82044,186,180,374,867.0,46.5,24.9
82045,124,174,308,611.0,46.0,27.2
82046,152,200,358,744.0,45.3,30.2
82047,142,174,333,768.0,43.2,29.4
82048,164,169,350,814.0,44.8,25.6
82049,204,229,446,982.0,45.1,30.4
82050,236,80,327,601.0,65.7,14.8
82051,302,92,410,986.0,66.9,11.4
82052,333,121,466,1020.0,62.0,15.4
82053,251,70,341,647.0,64.6,11.1
82054,47,2,49,98.0,80.6,3.1
82055,186,98,296,621.0,55.9,19.6
82056,209,103,331,739.0,54.4,23.3
82057,199,95,311,827.0,55.3,21.2
82058,198,139,355,781.0,52.8,21.8
82059,48,6,55,143.0,69.9,10.5
82060,254,152,427,726.0,50.8,26.4
82061,277,171,470,794.0,53.4,23.0
82062,242,153,420,711.0,48.5,23.2
82063,202,122,337,646.0,49.4,22.8
82064,358,41,412,962.0,70.2,6.9
82065,296,24,326,579.0,80.5,5.5
82066,289,16,318,617.0,79.3,6.3
82067,372,15,391,726.0,85.1,2.8
82068,301,5,318,567.0,81.5,3.4
82069,327,14,346,689.0,81.9,6.0
82070,267,8,282,520.0,81.3,4.6
82071,342,16,363,588.0,85.0,3.4
82072,325,12,346,634.0,82.6,3.2
82073,321,8,340,583.0,82.8,3.8
82074,289,9,306,500.0,82.2,4.0
82075,282,9,294,481.0,84.8,2.9
82076,306,8,322,571.0,82.5,4.6
82077,249,12,369,669.0,82.8,3.9
82078,391,14,414,673.0,82.8,3.6
82079,366,13,387,682.0,84.9,3.1
82080,306,18,330,616.0,82.1,2.9
82081,293,10,315,613.0,83.7,3.3
82082,215,19,244,426.0,83.6,3.5
82083,71,7,79,133.0,86.5,3.0
82084,433,22,464,762.0,84.0,3.8
82085,295,23,328,580.0,86.2,4.3
82086,274,15,299,514.0,81.1,3.9
82087,306,9,320,569.0,83.8,4.6
82088,323,5,335,635.0,86.0,1.9
82089,328,16,348,640.0,85.2,2.7
82090,315,14,339,622.0,84.6,2.7
82091,167,17,186,306.0,82.7,4.2
82092,420,10,433,768.0,83.1,3.3
82093,325,16,347,608.0,84.7,2.8
82094,329,19,363,616.0,82.8,4.1
82095,421,33,463,821.0,84.5,3.7
82096,288,12,301,502.0,84.9,2.8
82097,351,26,389,639.0,85.8,3.0
82098,414,33,458,747.0,82.3,4.1
82099,360,11,380,720.0,84.9,2.8
82100,356,19,385,632.0,87.0,3.6
82101,300,6,310,555.0,86.7,2.2
82102,312,8,323,531.0,82.7,4.3
82103,247,7,255,525.0,81.9,3.8
82104,351,8,363,624.0,86.4,4.3
82105,335,17,360,654.0,85.8,2.6
82106,0,2,2,4.0,75.0,0.0
82107,109,39,153,407.0,60.0,15.5
82108,36,6,65,4.0,75.0,0.0
82109,172,24,207,426.0,80.0,5.9
82115,1,0,1,2.0,50.0,0.0
82119,172,94,283,730.0,52.3,22.7
83001,374,11,393,776.0,79.9,2.8
83002,200,10,214,428.0,78.5,3.3
83003,353,14,373,700.0,80.9,4.1
83004,177,9,190,399.0,74.4,6.8
83005,104,0,106,214.0,75.2,6.5
83006,377,9,394,815.0,82.5,2.9
83007,421,11,435,805.0,82.6,2.5
83008,401,11,414,862.0,81.6,3.6
83009,394,10,413,769.0,82.4,2.7
83010,520,16,551,995.0,86.3,1.8
83011,476,11,497,1021.0,84.2,2.8
83013,462,15,486,997.0,83.2,3.1
83014,540,17,564,949.0,86.4,1.9
83015,454,8,470,959.0,80.3,3.4
83016,444,13,465,922.0,84.1,1.6
83017,430,7,443,760.0,83.8,2.1
83018,406,10,428,840.0,81.3,2.9
83019,314,11,332,708.0,83.5,2.0
83020,314,5,325,676.0,80.9,1.9
83021,346,6,357,782.0,84.3,3.2
83022,289,6,300,874.0,79.3,4.1
83023,282,10,297,860.0,81.0,3.7
83024,186,4,193,366.0,85.2,3.0
83025,294,15,317,608.0,78.5,3.0
83026,239,8,255,506.0,80.0,3.2
83027,435,18,465,920.0,78.3,4.7
83028,209,6,220,550.0,84.0,2.7
83029,305,14,324,637.0,82.9,3.6
83030,301,13,316,798.0,81.0,2.5
83031,442,8,460,847.0,84.4,3.4
83032,418,11,436,916.0,81.8,3.3
83033,416,8,436,837.0,85.1,2.2
83034,422,6,444,920.0,81.7,2.6
83035,377,12,395,851.0,79.4,2.8
83036,189,8,202,397.0,80.6,4.0
83037,310,3,319,799.0,80.7,2.6
83038,395,10,418,1014.0,79.2,4.2
83039,346,10,364,794.0,81.9,3.4
83040,335,10,352,624.0,82.1,2.1
83041,324,7,337,661.0,81.8,3.0
83042,360,6,367,750.0,82.1,2.9
83043,348,2,352,729.0,83.3,2.2
83044,423,7,435,1004.0,81.1,2.6
83045,371,7,382,987.0,83.2,2.7
83046,357,18,382,798.0,82.7,4.3
83047,285,14,307,773.0,78.7,4.3
83048,286,9,300,798.0,79.4,3.9
83049,292,10,307,850.0,81.2,3.8
83050,342,11,360,879.0,77.6,4.6
83051,375,6,390,960.0,81.8,3.2
83052,373,8,392,844.0,81.2,3.8
83053,336,6,350,827.0,82.2,3.1
83054,273,6,288,667.0,78.6,3.4
83055,338,3,349,835.0,80.6,2.4
83056,424,10,439,945.0,81.3,2.9
83057,471,9,487,978.0,83.9,2.5
83058,192,4,200,703.0,81.4,2.6
83059,375,9,391,1136.0,78.3,3.5
83060,156,9,169,469.0,78.7,4.1
83061,243,9,259,703.0,84.1,3.1
83062,172,6,182,561.0,80.6,2.7
83063,234,6,242,799.0,76.6,5.1
83064,370,7,380,739.0,85.3,1.5
83065,300,8,310,639.0,83.7,2.8
83066,468,12,491,903.0,83.7,2.5
83067,278,10,293,656.0,80.0,4.3
83068,1,0,1,4.0,50.0,0.0
83069,462,15,484,931.0,82.7,3.3
83070,460,20,490,1016.0,80.6,5.1
83071,493,24,525,949.0,83.1,2.5
83072,318,12,337,627.0,82.9,2.7
83073,430,5,442,818.0,82.2,2.6
83074,401,20,432,854.0,82.8,4.1
83075,467,19,503,968.0,82.5,3.8
83076,435,20,468,918.0,78.2,3.7
83077,369,15,389,842.0,79.2,3.6
83078,324,3,330,693.0,79.2,2.9
83079,494,9,513,1061.0,83.4,2.3
83080,397,9,413,811.0,81.0,2.6
83081,479,12,497,948.0,84.3,2.5
83082,464,7,478,1016.0,78.1,4.3
83083,369,16,392,847.0,78.9,3.0
83084,36,0,37,87.0,87.4,6.9
83085,180,7,196,377.0,82.5,2.9
83086,225,11,240,462.0,80.1,3.0
83088,333,7,343,733.0,80.4,4.9
83089,246,5,259,587.0,86.2,2.9
84001,300,13,321,1071.0,79.2,2.6
84002,307,13,327,954.0,77.7,4.3
84003,322,13,344,996.0,81.0,3.9
84004,372,19,403,1065.0,80.5,2.6
84005,199,7,212,585.0,80.9,3.2
84006,299,9,317,875.0,77.1,3.1
84007,387,13,408,1057.0,79.6,2.9
84008,254,8,266,713.0,82.2,3.5
84009,240,11,262,733.0,80.5,3.1
84010,362,5,377,973.0,80.8,4.6
84011,409,12,442,1109.0,82.0,2.2
84012,261,18,293,895.0,80.1,3.7
84013,343,23,383,1012.0,79.2,3.7
84014,270,17,307,753.0,77.2,4.2
84015,245,18,275,803.0,77.1,4.5
84016,358,7,378,922.0,81.1,3.1
84017,143,9,158,410.0,73.9,4.4
84018,149,6,156,336.0,79.5,3.3
84019,332,5,345,940.0,81.3,3.4
84020,366,16,403,811.0,76.8,2.7
84021,67,4,74,212.0,74.5,8.5
84022,77,8,93,302.0,67.2,5.6
84023,341,4,355,973.0,82.1,1.6
84024,289,12,308,923.0,78.5,3.4
84025,305,8,336,921.0,79.7,3.3
84026,189,7,210,657.0,79.6,3.5
84027,268,9,290,843.0,81.1,2.6
84028,323,12,351,966.0,79.3,4.8
84029,240,2,253,817.0,81.3,3.3
84030,205,5,213,778.0,82.0,2.3
84031,179,5,185,696.0,77.7,4.3
84032,154,3,160,644.0,81.1,3.7
84033,238,14,258,858.0,77.7,3.8
84034,404,12,428,945.0,81.9,4.7
84035,311,21,343,936.0,78.1,4.8
84036,115,2,118,258.0,80.6,2.7
84037,287,5,301,860.0,83.1,3.8
84038,274,29,309,987.0,76.2,5.7
84039,310,14,338,992.0,78.4,4.6
84040,352,16,373,1007.0,80.9,2.8
84041,300,20,328,902.0,75.3,4.7
84042,346,5,360,1010.0,83.4,3.0
84043,338,22,366,856.0,80.0,3.9
84044,260,6,276,876.0,84.0,2.7
84045,226,1,232,851.0,77.7,2.8
84046,236,12,256,632.0,80.1,3.3
84047,122,0,123,363.0,80.4,2.8
84048,295,21,329,900.0,79.4,4.8
84049,122,8,135,343.0,78.4,6.1
84050,346,15,377,1005.0,82.0,2.6
84051,291,7,305,750.0,82.1,2.3
84052,181,10,192,689.0,79.1,2.2
84053,1,0,1,6.0,83.3,16.7
84054,284,7,300,904.0,81.1,4.9
84055,305,9,320,961.0,78.3,4.9
84056,311,5,323,896.0,79.4,3.5
84057,300,22,338,1022.0,77.4,4.2
84058,301,10,323,923.0,77.7,5.5
84059,301,10,317,961.0,79.7,3.5
84060,236,13,257,1009.0,76.0,4.1
84061,308,12,332,1026.0,79.4,3.6
84062,226,13,242,811.0,80.6,4.6
84063,241,7,258,854.0,80.4,4.3
84064,357,19,385,1121.0,77.5,4.9
84065,216,11,235,777.0,80.2,3.7
84066,311,10,331,908.0,80.0,3.6
84067,298,19,327,968.0,76.9,3.9
84068,237,10,258,716.0,81.0,5.2
84069,121,9,136,503.0,76.1,5.0
84070,196,4,208,436.0,81.2,1.6
84071,373,25,413,1026.0,80.4,4.1
84072,339,14,360,1004.0,81.2,2.4
84073,101,4,107,230.0,76.5,6.1
84074,345,17,369,903.0,79.2,4.5
84075,288,8,301,813.0,78.5,3.9
84076,44,0,45,133.0,82.0,1.5
84077,278,9,291,831.0,78.8,3.5
84078,75,2,78,269.0,80.7,3.3
84079,2,0,2,15.0,60.0,20.0
84080,350,10,375,721.0,83.9,2.4
84082,352,10,375,893.0,82.2,3.0
84083,307,11,322,864.0,78.9,4.2
84084,105,8,117,286.0,76.6,5.6
84085,184,10,197,484.0,80.2,3.1
85001,540,14,562,949.0,81.6,3.4
85002,400,35,444,943.0,77.3,4.7
85003,374,36,420,951.0,76.1,6.4
85004,304,19,328,946.0,73.5,6.0
85005,375,26,414,1029.0,78.1,3.6
85006,199,20,228,579.0,75.8,7.1
85007,284,20,312,882.0,76.2,5.3
85008,363,24,391,980.0,76.1,4.9
85009,318,19,349,1008.0,79.1,3.4
85010,316,9,329,954.0,80.3,3.4
85011,279,7,296,864.0,80.1,6.0
85012,371,21,399,951.0,82.5,4.0
85013,406,4,418,780.0,86.5,2.1
85014,224,10,239,568.0,83.1,3.5
85015,329,13,350,1033.0,81.3,3.8
85016,162,4,174,512.0,82.6,2.7
85017,283,6,293,916.0,81.1,2.9
85018,14,3,18,60.0,75.0,5.0
85019,451,6,467,834.0,90.2,1.2
85020,373,12,392,761.0,86.9,2.6
85021,376,8,391,809.0,84.7,2.5
85022,233,6,245,913.0,78.8,3.5
85023,199,9,211,677.0,80.1,2.5
85024,431,7,448,885.0,82.4,2.7
85025,298,10,313,639.0,83.7,3.9
85026,313,6,325,723.0,82.2,3.9
85027,369,31,415,986.0,77.7,4.7
85028,41,1,42,130.0,79.2,6.2
85029,276,8,287,901.0,80.5,2.2
85030,318,12,336,972.0,78.5,3.5
85031,262,4,269,845.0,80.1,3.7
85032,162,15,183,536.0,76.5,5.4
85033,325,24,360,877.0,83.2,4.3
85034,257,11,271,919.0,74.6,5.0
85036,273,6,287,730.0,80.8,2.5
85037,359,16,381,865.0,82.5,4.2
85038,219,7,231,764.0,77.5,5.6
85039,372,8,391,1049.0,79.7,3.0
85040,194,4,201,561.0,82.0,2.9
85041,241,12,256,724.0,82.3,4.0
85042,324,12,345,795.0,82.4,3.1
85043,304,19,337,884.0,79.9,3.6
85044,271,10,295,809.0,80.7,4.1
85045,307,11,326,886.0,79.1,4.7
85046,222,5,233,613.0,80.9,3.3
85047,320,9,338,848.0,82.2,3.1
85048,317,9,332,967.0,82.8,3.1
85049,244,14,269,917.0,79.5,4.3
85050,401,13,422,978.0,81.6,2.9
85051,346,20,372,974.0,82.0,4.2
85052,345,11,359,996.0,81.1,2.9
85053,342,18,374,1022.0,77.4,3.7
85054,362,30,412,1109.0,77.8,5.1
85055,375,20,406,1014.0,79.8,3.8
85056,149,6,156,527.0,80.3,5.1
85057,221,12,237,682.0,76.8,5.1
85058,325,16,348,944.0,81.8,3.2
85059,271,14,290,827.0,80.7,5.0
85060,266,15,289,692.0,79.2,3.0
85061,172,9,194,558.0,75.8,3.6
85062,307,19,336,1025.0,77.0,5.4
85063,246,12,263,877.0,77.9,5.0
85064,247,8,260,1027.0,78.6,5.2
85065,296,8,308,948.0,79.7,3.6
85066,239,12,255,790.0,76.6,4.6
85067,276,13,297,1009.0,74.1,4.0
85068,362,21,389,963.0,81.0,6.0
85069,318,9,328,1001.0,79.7,3.1
85070,230,9,242,752.0,80.1,4.1
85071,0,0,0,2.0,0.0,0.0
85080,129,6,144,431.0,76.1,5.3
85081,297,12,317,664.0,83.4,2.9
85082,191,11,208,545.0,80.7,2.8
85083,211,12,227,566.0,79.5,4.4
85084,277,10,290,887.0,79.0,3.7
85085,140,3,149,476.0,80.5,4.6
86001,224,8,236,695.0,77.6,4.3
86002,398,9,411,1095.0,79.0,3.9
86003,255,9,267,797.0,80.4,5.6
86004,188,13,204,633.0,81.0,3.9
86005,201,5,212,660.0,78.9,5.6
86006,251,14,274,804.0,77.5,9.5
86007,276,13,295,807.0,79.6,5.5
86008,327,11,347,999.0,82.1,3.7
86009,368,10,384,1034.0,81.2,3.3
86010,257,9,271,655.0,79.1,4.1
86011,308,18,336,915.0,77.9,4.8
86012,361,27,400,971.0,79.7,4.2
86013,305,15,330,953.0,80.0,2.8
86014,282,11,301,907.0,78.1,4.7
86015,338,13,359,955.0,81.3,2.8
86016,314,15,338,967.0,78.3,4.2
86017,300,15,330,944.0,78.5,4.2
86018,362,13,382,1084.0,78.8,3.4
86019,340,10,365,1001.0,81.4,3.6
86020,348,20,377,1058.0,80.2,3.7
86021,46,2,50,153.0,80.4,2.0
86022,309,9,323,956.0,80.0,3.7
86023,251,13,279,738.0,80.8,4.1
86024,174,11,191,646.0,80.8,3.1
86025,300,8,316,947.0,80.4,4.5
86026,331,18,356,999.0,80.7,3.5
86027,275,9,287,781.0,80.4,3.8
86028,313,13,335,979.0,82.4,3.5
86029,284,19,304,967.0,78.9,5.6
86030,263,16,286,868.0,77.6,5.1
86031,286,9,299,846.0,80.3,3.8
86032,358,13,381,887.0,81.2,3.6
86033,393,15,427,979.0,80.8,3.9
86034,352,14,372,947.0,80.5,4.5
86035,249,6,268,682.0,81.4,4.0
86036,311,11,331,952.0,79.1,4.3
86037,247,7,256,640.0,78.9,4.1
86038,257,8,274,767.0,80.7,5.2
86039,225,9,238,707.0,73.0,5.0
86040,361,16,385,1012.0,77.5,4.2
86041,255,6,264,819.0,77.3,5.0
86042,8,0,8,16.0,75.0,0.0
86043,65,1,68,247.0,80.6,3.6
86044,114,5,122,486.0,74.9,4.3
86045,338,18,366,953.0,80.9,4.2
86046,294,7,305,955.0,78.8,3.2
86047,377,10,397,1008.0,81.3,2.5
86048,250,10,261,756.0,81.6,3.7
86049,221,11,238,646.0,77.7,4.5
86050,357,4,372,1033.0,79.4,3.9
86051,256,8,269,866.0,79.9,4.0
86052,343,15,371,1024.0,78.3,4.0
86053,248,10,262,679.0,80.9,3.2
86054,194,6,200,600.0,81.2,3.8
86055,331,20,357,955.0,80.8,3.8
86056,311,13,329,1030.0,79.2,2.1
86057,286,20,312,933.0,79.8,2.7
86058,249,14,278,788.0,78.2,4.9
86059,345,17,369,846.0,80.7,5.0
86060,33,0,33,89.0,83.1,2.2
86061,204,7,219,586.0,81.2,3.8
86062,238,11,255,649.0,75.5,5.1
86063,344,23,374,1019.0,80.7,3.8
86064,352,10,375,1031.0,81.0,3.7
86065,153,12,167,470.0,84.7,3.2
86066,326,21,362,988.0,77.8,3.7
86067,294,10,313,888.0,79.2,4.1
86068,165,5,170,466.0,79.6,3.9
86069,285,15,313,829.0,80.2,4.1
86070,204,6,214,520.0,84.4,2.3
86071,233,8,250,591.0,79.4,4.4
86072,168,3,175,553.0,77.6,2.7
87001,48,0,48,131.0,81.7,3.8
87002,267,6,284,821.0,80.0,3.5
87003,137,6,145,446.0,77.1,3.1
87004,275,10,294,969.0,78.0,3.6
87005,220,4,236,679.0,84.7,4.1
87006,363,8,377,994.0,81.6,3.0
87007,250,8,265,706.0,78.2,3.1
87008,193,3,203,664.0,78.9,4.8
87009,267,18,288,892.0,80.4,3.9
87010,332,14,363,946.0,79.3,4.3
87011,337,12,361,906.0,82.8,3.0
